design,method,method_label,wrong_order,rho,seed,ate_error,cf_rmse,cf_inconsistency,source
design_ii,seqot,Seq-OT,False,0.9,6,0.06628936458143166,0.5681890186134655,0.004401672451269989,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,7,0.16597457629269466,0.5136025451007709,0.006561554863144862,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,8,0.04878852083317305,0.5341449929660298,0.005672636966966818,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,9,0.03810285204156771,0.41774753018915184,0.005283623072322122,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,10,0.2219770310891668,0.48403867835325937,0.0062976477261597824,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,11,0.06352277801549107,0.4448240321526054,0.0068702671334944084,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,12,0.07417149129224836,0.47417148156036604,0.005903097948108119,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,13,0.16883383202081695,0.5499812091634171,0.006223159066569387,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,14,0.10329369979051542,0.4605297098764651,0.005285471014480509,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,15,0.11715369020953931,0.4665178286556911,0.007733251845983011,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,16,0.13662970503884495,0.5027953327064821,0.006473751946908838,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,17,0.076495521970155,0.4480052525518319,0.006234096633760147,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,18,0.06064674896414682,0.4309609999672885,0.004364587880947532,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT,False,0.9,19,0.1261044584034888,0.49115820098850144,0.005727796588287794,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,0,0.061164538901106555,0.2931250686772014,0.003948495977994188,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,1,0.07971599199834928,0.26150904490234916,0.0038442155705989602,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,2,0.1059683793882835,0.2969822077193329,0.009561181654473845,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,3,0.11641936928950226,0.3756447484137899,0.0038998631544652483,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,4,0.07173718821969632,0.33996779672426874,0.003959725890849624,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,5,0.03824984610134994,0.25131014476613944,0.004670802059010745,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,6,0.032084499027328,0.3097721790348778,0.0035870685376231557,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,7,0.07907981696497508,0.23094611568832277,0.003303958887553211,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,8,0.038548694125991184,0.2518041043621078,0.004274388891243648,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,9,0.10023675144201803,0.3627499862224358,0.004768572419604204,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,10,0.08619587927620727,0.2778530572209532,0.0047294300896523695,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,11,0.20727589502599508,0.44480136274506593,0.0058111198479259725,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,12,0.13324908870808697,0.35328887428477435,0.004746671594542484,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,13,0.0307976790478274,0.24657128320512275,0.0049903478827885575,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,14,0.054033083145925816,0.2909214614994164,0.0039252995857224455,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,15,0.04992038646809973,0.3202197991717152,0.0036144955609220633,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,16,0.030223017264669822,0.20278076045651364,0.0053568142490347135,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,17,0.08187968310926377,0.385298748329128,0.003597807833359564,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,18,0.08820086607003808,0.24531113873931742,0.004176142653527578,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.1,19,0.12177866649343945,0.33697547281088147,0.0037111604076017794,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,0,0.056692500590212996,0.47199464291937343,0.003643670715412058,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,1,0.08527286812943805,0.46688169092138737,0.0035711202705917336,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,2,0.1044428023329158,0.48031319769954833,0.00703757743222581,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,3,0.11418851805121473,0.6142551104352757,0.005213477230234403,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,4,0.04677030486733808,0.5852052680120358,0.0035830894377435244,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,5,0.02262335203198498,0.449537852839171,0.004396798659865208,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,6,0.03597735397273997,0.5647832656916301,0.003407267205306778,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,7,0.08849142029961043,0.4322515296314663,0.0030000722321825704,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,8,0.041737123575053964,0.40725137588468147,0.003961923946901933,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,9,0.11432361108420953,0.5971665241531132,0.004208719077295339,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,10,0.06543197276981304,0.40874267797171787,0.004227005560818162,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,11,0.2151388198700126,0.6051430480804186,0.005327649856290121,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,12,0.13487594103192702,0.5728025623543384,0.004326240696088092,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,13,0.030230113491502036,0.4626952378262608,0.004270161509090167,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,14,0.05277497654254844,0.48396465125197774,0.0035903830463023517,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,15,0.048904811763793035,0.5405451632704966,0.0032898785249033556,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,16,0.039786280255385,0.39662058288020924,0.0044058821142169075,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,17,0.09858337572309742,0.6120168556260271,0.0032450867130136246,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,18,0.08269866469553441,0.46944507054173656,0.0038781024464796436,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.3,19,0.13171423537446522,0.556756612014499,0.0035417360833367617,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,0,0.05125455210289539,0.6418906571105446,0.003394340283796067,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,1,0.056192181044051916,0.604016345831784,0.0035324442303855167,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,2,0.10663020370199622,0.6351070828473091,0.006985193025988251,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,3,0.11770748594222875,0.7745840792195394,0.0032907015611961096,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,4,0.036856583098674345,0.7816577703048059,0.0034528469958791073,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,5,0.008069437800557404,0.6211949024647313,0.004014980765487853,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,6,0.04902059480915197,0.7522419731563091,0.0031188667500014677,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,7,0.0956348626217201,0.5988526721355992,0.0030327310698743198,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,8,0.05007488468476068,0.558930245929429,0.0036225720173841285,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,9,0.10987953958888529,0.7840553014290145,0.004033479263399631,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,10,0.046703683470477805,0.5567226429822314,0.004014223912276476,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,11,0.2162406680210774,0.7664422348919961,0.004634786231278454,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,12,0.13060059775388305,0.7250647304235951,0.003921469050555849,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,13,0.0352498713045831,0.6556490736706257,0.004387245820037196,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,14,0.05449883305876736,0.6381005533963726,0.003281111640351675,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,15,0.05137545648296504,0.7068231038723868,0.004506379947343948,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,16,0.042400948962350124,0.5681953781730615,0.004069640212056569,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,17,0.11617696651949885,0.7564172354971033,0.0029315911551324085,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,18,0.08298404632076398,0.6582400591848233,0.0036044857890000985,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.5,19,0.12543305423237366,0.7554703779218382,0.0031640126484430934,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,0,0.05036738657752037,0.74399177385603,0.003100103891914015,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,1,0.05440490815691528,0.6984865298808987,0.003146246574715431,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,2,0.10629313876397554,0.760103526127856,0.006859642312777128,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,3,0.12362665846622194,0.8559362703426775,0.003281103053996824,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,4,0.05360570848790924,0.9222356471566975,0.0031321334604789692,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,5,0.009180549138735701,0.7264058763719535,0.003736164581297749,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,6,0.05353497581583309,0.8502073788801033,0.0029794552149026935,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,7,0.10650627102860712,0.7029917772493338,0.0025641390169970787,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,8,0.06663056630930998,0.6415758531708868,0.0034263739155729897,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,9,0.10615953716229615,0.8579200922483845,0.006916431747820967,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,10,0.022930585894835827,0.6401393470437681,0.0036162034156653937,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,11,0.22043838664741539,0.8411660450945866,0.0044782376583612045,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,12,0.12128813657964452,0.7853724582967317,0.003711768579599813,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,13,0.062188056778026676,0.7428948725113355,0.0038236929400300205,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,14,0.05325365191094644,0.7322432199710583,0.0029935047130926966,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,15,0.048560109488972616,0.7833064412165477,0.002876794705232956,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,16,0.043023978811697776,0.6398489612313581,0.003941810928416754,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,17,0.1336805938061535,0.831667817330164,0.0027823674152838104,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,18,0.08237802139242593,0.7466454085270784,0.0034147979797987727,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.7,19,0.12784119791065165,0.8692878039910522,0.003022384345576419,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,0,0.04634798271876642,0.7114726138269786,0.0031444430409730537,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,1,0.0560804043501713,0.6935245671925799,0.0033843867721639483,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,2,0.1155276742039879,0.7728582574330656,0.005644653199316311,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,3,0.12529347404349497,0.8231538432917743,0.0033497696178397102,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,4,0.08059825207222653,0.9027097697600778,0.003054964178746896,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,5,0.03985553820711613,0.7174216955167186,0.0035165367457391733,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,6,0.05857765429136136,0.8221227867293952,0.0028252785727226853,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,7,0.12492215299036737,0.7104648306513968,0.0029187293104777643,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,8,0.09568347969112175,0.6317124934202163,0.0032531242976406418,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,9,0.0986157996985932,0.8169315054159163,0.0033056532363449236,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,10,0.00857194208037548,0.5992157063661161,0.003962581276179171,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,11,0.22614176937347763,0.8129922036315381,0.004339696100241533,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,12,0.09696103315322491,0.7189790994357176,0.0035495502097233995,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,13,0.09683349313548988,0.711583025822355,0.00378972224644032,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,14,0.04845232884307342,0.7176111960758308,0.0029096976981028417,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,15,0.03434094545010984,0.7432350797263448,0.0026888011716119592,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,16,0.058741913883797986,0.6416283452063106,0.004005340772203905,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,17,0.1522544577301277,0.8026896375671024,0.002638102397045595,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,18,0.0842496570959965,0.7168817420244452,0.0031261881783619517,seqot_results_design_ii_wrong_order.pt
design_ii,seqot,Seq-OT (wrong order),True,0.9,19,0.13270123863210784,0.8692577722147972,0.0028975535210425704,seqot_results_design_ii_wrong_order.pt
design_ii,cocycles,Cocycles,False,0.1,0,0.14121350646018982,0.31058579683303833,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,1,0.07443647086620331,0.18890951573848724,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,2,0.2123364508152008,0.3616567850112915,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,3,1.5481611490249634,2.2513856887817383,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,4,0.02403154782950878,0.21204949915409088,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,5,0.0764615386724472,0.2885085344314575,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,6,0.029091285541653633,0.13659389317035675,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,7,0.0670095756649971,0.1657141149044037,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,8,0.08772031217813492,0.21678683161735535,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,9,0.08616828918457031,0.2541314661502838,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,10,0.12286923825740814,0.24845413863658905,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,11,0.1259758174419403,0.24843551218509674,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,12,0.15195661783218384,0.28873211145401,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,13,0.0783001184463501,0.19114921987056732,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,14,0.16263100504875183,0.3245532512664795,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,15,0.18773384392261505,0.3837937116622925,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,16,0.029988553375005722,0.16195476055145264,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,17,0.042047169059515,0.2198311984539032,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,18,0.030305596068501472,0.18502750992774963,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.1,19,0.1453656256198883,0.2976999878883362,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,0,0.10894762724637985,0.28955379128456116,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,1,0.07573571801185608,0.1983688920736313,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,2,0.11430071294307709,0.2610381841659546,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,3,0.12479846179485321,0.2487640678882599,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,4,0.11940852552652359,0.23372916877269745,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,5,0.052376847714185715,0.21919578313827515,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,6,0.0538940355181694,0.20288005471229553,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,7,0.1454261839389801,0.32499590516090393,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,8,0.1941414624452591,0.4420086443424225,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,9,0.005381279159337282,0.17798523604869843,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,10,0.0993446558713913,0.27090907096862793,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,11,0.21905364096164703,0.5004287958145142,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,12,0.06310482323169708,0.31178534030914307,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,13,0.11655034869909286,0.27350521087646484,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,14,0.03959561511874199,0.21850097179412842,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,15,0.14120972156524658,0.3252190351486206,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,16,0.06805004924535751,0.28034675121307373,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,17,0.0925445631146431,0.31001532077789307,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,18,0.09174122661352158,0.27543607354164124,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.3,19,0.17903676629066467,0.35049229860305786,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,0,0.18347720801830292,0.3863316774368286,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,1,0.10975746810436249,0.30187365412712097,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,2,0.07381977140903473,0.27076810598373413,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,3,0.16468511521816254,0.3014623522758484,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,4,0.07457225769758224,0.2601330578327179,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,5,0.008971276693046093,0.40757396817207336,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,6,0.1051473617553711,0.3005935251712799,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,7,0.03410830348730087,0.21745096147060394,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,8,0.06225530803203583,0.21711404621601105,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,9,0.1743623912334442,0.37458890676498413,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,10,0.03773900866508484,0.2351285219192505,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,11,0.08702030777931213,0.23209448158740997,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,12,0.10982117056846619,0.3324650824069977,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,13,0.07277192175388336,0.1715022176504135,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,14,0.07494654506444931,0.32169631123542786,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,15,0.1754475086927414,0.31227660179138184,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,16,0.008170702494680882,0.2169339656829834,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,17,0.11285024136304855,0.29837048053741455,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,18,0.10034660249948502,0.295332670211792,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.5,19,0.1746225208044052,0.4466053545475006,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,0,0.048396527767181396,0.23513922095298767,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,1,0.03904367610812187,0.20942702889442444,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,2,0.061821188777685165,0.13711199164390564,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,3,0.09483020752668381,0.257038950920105,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,4,0.06284152716398239,0.2305358350276947,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,5,0.06298541277647018,0.25666511058807373,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,6,0.10829794406890869,0.2969540059566498,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,7,0.015753954648971558,0.2888503074645996,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,8,0.039726585149765015,0.31690338253974915,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,9,0.11248530447483063,0.3215937614440918,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,10,0.1280437707901001,0.2834794819355011,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,11,0.2575051486492157,0.4293800890445709,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,12,0.22085508704185486,0.3445627987384796,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,13,0.03600963577628136,0.21037670969963074,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,14,0.07281547784805298,0.3255291283130646,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,15,0.13088074326515198,0.30247971415519714,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,16,0.09301486611366272,0.23779240250587463,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,17,0.04739466682076454,0.2144678384065628,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,18,0.03536577150225639,0.2516416311264038,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.7,19,0.09387719631195068,0.3614054024219513,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,0,0.1382404863834381,0.3131686747074127,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,1,0.09086991846561432,0.23623070120811462,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,2,0.1952877640724182,0.5024421811103821,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,3,0.01062190905213356,0.21388210356235504,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,4,0.08442381769418716,0.3189736604690552,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,5,0.04617798328399658,0.3187161982059479,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,6,0.04441654309630394,0.1847216784954071,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,7,0.10172751545906067,0.33932870626449585,0.0,cocycle_results.pt
